customer_id,age,gender,location,monthly_income,monthly_emi_outflow,current_outstanding,credit_utilization_ratio,num_open_loans,repayment_history_score,dpd_last_3_months,num_hard_inquiries_last_6m,recent_credit_card_usage,recent_loan_disbursed_amount,total_credit_limit,months_since_last_default,target_credit_score_movement
24570,56,Female,Semi-Urban,42296,22185,174754,0.29,1,35,85,0,18192,54244,247078,32.0,stable
45423,32,Male,Semi-Urban,21142,5539,96659,0.93,7,32,16,1,20049,78017,95835,9.0,decrease
90263,27,Male,Urban,46599,17963,191692,0.89,2,23,43,1,22113,0,350398,56.0,increase
27899,31,Female,Rural,49102,27805,211268,0.67,1,29,44,3,31202,44376,340620,23.0,decrease
45785,59,Male,Urban,59932,15098,151264,0.98,0,73,45,3,14922,94699,336150,19.0,decrease
72806,40,Female,Semi-Urban,74215,13196,280727,0.79,1,68,39,2,16641,17802,479104,43.0,stable
66963,55,Female,Urban,46631,20317,88750,0.98,2,16,50,2,25140,12928,381796,53.0,decrease
87875,24,Male,Rural,53599,23823,130590,0.85,2,57,11,1,19822,54241,207129,49.0,increase
44341,22,Male,Urban,17276,4822,22474,0.29,2,74,53,2,16739,61349,89674,40.0,increase
15597,40,Male,Semi-Urban,59233,7683,95168,0.22,1,49,63,1,23353,57692,238171,7.0,decrease
20244,40,Female,Urban,54082,21641,256551,0.67,0,16,46,3,21292,0,436469,42.0,decrease
13796,32,Male,Semi-Urban,32345,3968,84588,0.7,3,14,85,2,16707,18086,203959,36.0,decrease
85589,37,Female,Urban,98372,22389,420039,0.36,6,26,52,1,29085,0,681850,59.0,stable
38528,38,Male,Semi-Urban,54121,8792,157444,0.81,2,55,88,1,19081,65751,205425,47.0,increase
28648,60,Female,Urban,47336,7353,62109,0.31,4,77,39,2,26368,65295,424354,39.0,increase
93967,44,Male,Urban,40290,4870,166191,0.61,1,12,56,4,21934,77560,251570,4.0,stable
10535,28,Female,Semi-Urban,68420,31995,255789,0.18,2,34,57,0,26852,36735,600108,31.0,decrease
58469,57,Female,Urban,47491,27318,105555,0.88,1,87,60,0,29224,27549,178837,25.0,decrease
74912,61,Female,Urban,56738,19989,78487,0.47,2,97,75,1,35784,30492,406077,4.0,increase
54493,50,Male,Rural,44776,21912,222712,0.27,0,27,48,1,13573,30094,234376,59.0,decrease
82417,40,Female,Rural,49445,15977,225017,0.41,1,17,79,2,7298,25321,346736,57.0,increase
55785,43,Female,Urban,49421,16165,160139,0.64,3,13,10,2,22813,75706,186260,53.0,increase
95017,57,Female,Semi-Urban,48495,23382,231160,0.11,4,22,65,0,23202,82001,353013,51.0,decrease
76561,30,Male,Semi-Urban,53415,24197,234550,0.82,1,25,5,2,35338,59016,196141,18.0,stable
40869,53,Male,Urban,38434,6502,102731,0.57,3,23,28,0,19807,30521,281364,48.0,stable
75094,44,Female,Urban,71462,40037,78381,0.14,4,73,41,4,26653,48200,701192,39.0,increase
40192,56,Male,Rural,52179,30805,158071,0.94,6,44,0,1,23768,48543,262582,9.0,increase
79157,36,Female,Urban,65647,8824,172977,0.18,1,35,24,2,13460,85830,248971,32.0,increase
96483,48,Female,Rural,58247,9970,78446,0.59,3,10,30,1,17906,41176,433975,41.0,increase
89941,32,Male,Urban,29287,16768,93993,0.11,3,6,65,2,16525,95493,113854,14.0,decrease
67544,40,Male,Urban,78771,29985,234104,0.34,1,45,46,0,19837,70748,303980,45.0,increase
14403,38,Female,Urban,54600,24847,149033,0.3,1,16,36,4,30272,0,341510,53.0,stable
46091,57,Female,Urban,34141,9842,138312,0.41,3,95,11,0,18938,28826,223409,35.0,increase
62510,46,Other,Urban,73531,20272,162776,0.42,2,88,35,4,31810,54377,321926,47.0,stable
98061,27,Male,Urban,24881,10638,109101,0.48,1,37,79,0,16068,83531,155308,52.0,decrease
15017,63,Male,Rural,74344,33575,128458,0.6,2,55,7,0,19962,28258,389889,5.0,increase
49203,41,Female,Urban,47758,6315,91214,0.73,2,91,90,2,10816,0,420774,5.0,stable
66473,63,Female,Rural,62754,37243,134690,0.95,4,1,43,2,11028,41737,342179,23.0,stable
62123,52,Female,Rural,57478,25286,158239,0.38,0,6,8,2,6217,54550,349973,8.0,increase
58260,27,Male,Urban,30025,3947,130305,0.85,3,59,59,0,7359,35325,153007,42.0,stable
55938,43,Female,Semi-Urban,39427,5152,144613,0.31,5,30,22,0,28701,70129,383664,,decrease
67929,40,Male,Urban,51518,29651,143585,0.73,3,62,9,1,33254,296,181618,24.0,increase
95265,40,Male,Rural,52079,12662,173916,0.15,2,63,25,3,18181,68291,292168,9.0,increase
47372,52,Male,Urban,54654,14042,133308,0.61,2,20,67,0,17637,42714,490188,43.0,increase
63252,46,Male,Semi-Urban,65432,22405,132820,0.6,3,98,68,3,28785,67290,560695,17.0,stable
24628,56,Female,Urban,26618,5263,102693,0.18,3,33,69,4,32915,95976,199580,47.0,increase
22501,44,Female,Semi-Urban,67977,8304,115615,0.87,3,23,17,0,10771,43785,207869,14.0,stable
40131,21,Female,Semi-Urban,41172,10662,52695,0.14,1,15,78,0,14637,52775,204587,46.0,decrease
99102,48,Male,Urban,48987,8532,210216,0.74,3,68,38,0,17084,4141,448869,32.0,increase
99360,46,Female,Semi-Urban,71636,29160,268320,0.96,3,39,87,1,29774,17537,292956,59.0,decrease
78348,54,Male,Rural,41550,6728,106295,0.39,1,70,46,2,22963,74728,384504,,stable
19402,46,Male,Urban,70456,40993,199845,0.67,2,14,86,1,23741,75615,347807,1.0,decrease
65956,56,Female,Urban,32535,15785,59955,0.68,1,5,43,3,21361,45417,306707,41.0,increase
61920,25,Female,Urban,66823,35574,319801,0.24,5,61,31,1,18744,83492,315185,22.0,increase
36000,22,Female,Urban,51642,22467,249230,0.23,3,43,15,3,14796,80820,376847,9.0,increase
99795,52,Male,Urban,48112,27031,220731,0.53,4,34,35,0,9883,78576,283007,48.0,stable
77462,54,Male,Semi-Urban,49656,15203,224847,0.14,3,61,38,2,18578,43041,203964,30.0,increase
76392,50,Male,Urban,42205,6671,181593,0.3,4,29,58,1,7884,12686,174311,54.0,stable
15988,44,Female,Semi-Urban,25506,10339,55438,0.39,3,13,69,0,18432,33652,194853,,decrease
84279,48,Male,Rural,79887,40908,257698,0.9,0,15,75,1,36111,60681,620631,31.0,stable
66999,23,Male,Semi-Urban,59445,32741,198082,0.15,2,41,80,2,25389,78962,323782,2.0,stable
79674,30,Male,Urban,36390,9188,173378,0.84,2,33,40,1,15083,0,215587,1.0,stable
91618,26,Female,Semi-Urban,65303,9353,130236,0.28,2,1,42,4,7742,0,314804,51.0,stable
63426,54,Female,Urban,37177,10662,118524,0.4,3,87,41,3,5164,18922,245137,25.0,decrease
68824,51,Female,Urban,42679,13310,69421,0.3,1,16,70,2,17719,24783,199843,27.0,decrease
84399,63,Female,Semi-Urban,48303,7336,59464,0.95,4,91,69,0,35626,86761,160474,,stable
70659,33,Male,Semi-Urban,78593,24495,138608,0.12,0,53,6,1,15240,78440,686088,59.0,stable
47790,59,Male,Rural,37047,12328,55212,0.96,1,36,69,1,21526,77522,259405,4.0,stable
32118,40,Female,Urban,51192,22210,77517,0.33,3,74,44,2,9595,20830,398573,38.0,increase
62025,52,Female,Rural,48610,8307,195994,0.4,0,26,22,1,21475,62778,162588,49.0,stable
69938,30,Female,Semi-Urban,62339,19521,175413,0.64,2,50,67,2,12949,105054,316363,59.0,stable
15149,46,Other,Urban,53132,31876,237738,0.89,1,64,66,1,10434,55797,340053,8.0,decrease
48079,39,Female,Rural,21960,5587,40916,0.14,1,32,59,2,9203,59605,151259,8.0,stable
12484,49,Female,Urban,38329,8048,146875,0.48,2,71,21,0,21189,70941,369695,18.0,stable
65474,33,Female,Semi-Urban,56524,7272,125573,0.31,0,76,24,1,19066,61248,377217,,stable
58601,54,Male,Urban,63768,9192,234970,0.98,1,69,71,1,15585,70386,351896,42.0,decrease
53809,40,Male,Rural,61915,22421,189964,0.58,2,12,48,3,29848,66806,616669,0.0,decrease
30791,64,Female,Semi-Urban,45802,12154,72873,0.54,1,85,5,1,13593,90303,163639,1.0,decrease
79343,60,Male,Urban,55665,28137,266324,0.37,5,9,2,1,2742,66334,421004,44.0,decrease
36648,38,Female,Urban,46645,5123,58021,0.78,0,40,51,0,10873,55529,163832,18.0,stable
41090,54,Male,Rural,44292,21756,127683,0.49,5,28,44,3,14562,55877,425962,52.0,decrease
27857,28,Male,Urban,69622,35057,269351,0.27,0,53,73,1,29139,41813,506583,20.0,increase
72327,36,Female,Urban,62657,11436,283405,0.44,3,0,14,1,28958,58943,357398,24.0,increase
52967,60,Female,Urban,45296,23881,226041,0.69,1,36,37,2,24326,70747,141776,14.0,increase
63709,43,Male,Semi-Urban,73675,11581,246403,0.82,3,9,34,0,8579,28385,658361,7.0,increase
77948,52,Male,Urban,48688,18284,240400,0.94,5,25,61,0,24296,20132,383940,57.0,increase
58861,33,Male,Urban,33911,13584,108921,0.57,2,94,48,4,14790,38565,322391,18.0,decrease
78718,46,Male,Urban,57227,23145,204187,0.6,2,99,45,1,15674,68432,550814,55.0,decrease
30948,58,Female,Semi-Urban,53580,18889,198090,0.43,2,21,39,1,24476,15236,521497,36.0,increase
43782,21,Male,Urban,62090,26388,238371,0.14,2,78,58,4,20757,93197,559600,,increase
60756,22,Female,Semi-Urban,33172,10181,91572,0.34,1,49,49,2,17720,42661,179419,52.0,increase
92789,59,Male,Urban,28896,17287,142611,0.94,1,36,33,0,21224,34964,265516,28.0,decrease
78388,33,Female,Urban,57287,22129,146603,0.98,1,25,7,2,13575,71772,233256,24.0,decrease
94528,47,Other,Rural,28207,4997,52482,0.4,5,18,47,0,15796,23960,119724,37.0,stable
76809,24,Male,Urban,42502,14419,156138,0.23,1,28,82,4,25530,42465,150201,15.0,stable
17649,61,Female,Urban,33131,17869,88405,1.0,1,51,84,3,14467,31581,246050,34.0,increase
39002,40,Male,Urban,39811,7192,60644,0.87,4,46,19,2,12815,68103,161035,14.0,increase
44723,23,Male,Urban,56161,21659,97663,0.66,1,36,76,4,18622,79244,344624,30.0,stable
84314,43,Male,Urban,65227,34346,285836,0.9,0,63,17,1,6803,68453,255222,26.0,increase
80085,22,Male,Semi-Urban,21464,9182,61275,0.43,2,0,36,2,22034,51099,208568,13.0,increase
91399,36,Female,Urban,57209,11736,58798,0.51,4,30,71,1,30162,46297,327374,,stable
21809,30,Female,Urban,32313,11852,152724,0.28,1,69,34,1,27691,53869,177298,49.0,increase
68169,48,Female,Urban,24471,10516,46652,0.88,3,74,18,2,25101,69564,106346,7.0,stable
18302,64,Female,Urban,47398,5565,160362,0.11,1,35,43,3,18400,79554,316178,29.0,decrease
18100,38,Male,Urban,63114,25809,288392,0.33,2,86,45,2,9939,66412,234399,20.0,stable
78447,22,Female,Urban,60992,28972,286381,0.42,2,48,61,2,29205,29342,195851,10.0,increase
87627,34,Female,Semi-Urban,61154,23031,265445,0.84,0,50,23,1,10270,83006,478204,4.0,decrease
84635,64,Female,Urban,57774,18510,256572,0.55,2,88,24,1,34702,70841,555526,2.0,stable
65020,40,Male,Urban,67514,25230,232105,0.96,2,45,32,1,18637,58481,569654,28.0,increase
15663,60,Female,Semi-Urban,67124,7941,282398,0.34,3,78,2,3,20859,21912,656781,8.0,decrease
54649,43,Male,Rural,81370,25605,271474,0.34,2,81,4,1,28250,66719,745166,46.0,increase
57136,27,Male,Rural,27874,4819,44865,0.18,1,67,29,1,9638,73093,101281,,decrease
46104,34,Male,Rural,53313,24856,212487,0.61,2,73,43,1,34370,97898,502799,11.0,stable
49137,57,Female,Urban,79884,42544,244428,0.89,2,29,30,1,15483,100170,419869,7.0,decrease
12534,28,Female,Semi-Urban,60706,26986,199786,0.34,0,22,82,2,20237,37358,582366,10.0,stable
77762,25,Male,Rural,55249,18485,266527,0.31,2,49,82,1,34524,62784,496052,24.0,decrease
62445,43,Male,Semi-Urban,25434,3466,32181,0.36,3,41,42,1,20724,54095,129420,30.0,decrease
19585,61,Female,Urban,19833,6313,79533,0.5,3,17,39,2,9100,112394,133914,25.0,decrease
86438,30,Male,Semi-Urban,39397,21741,193004,0.61,3,19,70,4,39630,114877,344847,,increase
46392,47,Female,Urban,65951,13466,173465,0.81,2,95,63,2,30233,77045,266001,32.0,stable
94267,55,Male,Urban,47101,23214,62819,0.84,2,36,19,2,26737,43354,216179,29.0,stable
93324,21,Other,Semi-Urban,39568,10239,184599,0.1,1,55,21,2,17907,49840,263066,28.0,decrease
41126,27,Male,Urban,22985,12952,67966,0.74,3,14,74,1,25474,42133,90815,38.0,increase
52485,28,Female,Urban,51691,23601,153756,0.25,3,58,60,0,11313,64612,374613,51.0,decrease
55798,31,Male,Semi-Urban,56437,17377,61496,0.92,2,73,25,2,29663,23117,372023,14.0,stable
78310,54,Male,Rural,79801,9438,160796,0.77,1,11,70,2,23289,50726,626150,4.0,increase
19017,48,Male,Urban,36893,5738,157673,0.7,3,67,78,1,14081,48966,322432,13.0,decrease
35700,54,Male,Urban,42014,19925,81333,0.87,2,80,46,2,14962,32567,392414,,increase
46507,63,Female,Semi-Urban,28480,15253,64747,0.43,4,84,77,2,14892,48806,151718,5.0,stable
57679,40,Female,Urban,34546,18793,71148,0.58,0,59,85,3,20833,50877,219983,53.0,decrease
99938,48,Male,Urban,63419,35735,128744,0.5,5,72,9,0,18712,123641,369325,58.0,increase
47232,62,Male,Urban,43441,17975,136557,0.56,3,35,86,2,13951,95199,260932,26.0,stable
99661,57,Male,Semi-Urban,85156,13838,344544,0.15,0,45,33,2,23581,60990,366496,,stable
34020,23,Female,Urban,32816,4243,58615,0.29,5,22,2,0,19983,81233,199675,18.0,stable
67172,29,Female,Semi-Urban,69641,14464,250227,0.68,5,39,4,0,16559,49291,409025,52.0,increase
23746,42,Female,Semi-Urban,81115,18500,321264,0.92,1,40,86,0,22046,27418,574014,59.0,increase
73537,45,Female,Urban,51853,29073,154313,0.9,3,46,28,0,11974,28689,288929,12.0,decrease
14094,22,Other,Urban,59878,29385,96914,0.78,2,65,46,2,19301,72914,336959,52.0,increase
78466,43,Male,Urban,58245,17815,160454,0.81,0,74,18,1,14831,49048,414963,21.0,increase
40755,37,Other,Urban,52223,15809,223520,0.42,2,32,34,3,28215,73762,455171,41.0,decrease
21552,45,Male,Urban,32555,3804,69469,0.15,4,71,32,1,20415,87351,251307,54.0,stable
69491,32,Male,Rural,62159,35430,220223,0.86,3,43,2,1,18203,96666,377154,4.0,increase
29779,47,Female,Urban,51380,13119,89458,0.88,2,5,90,1,29385,10388,314071,46.0,stable
39000,40,Male,Urban,68704,8093,124563,0.63,3,26,80,2,23525,94228,618328,54.0,stable
95639,29,Female,Urban,75084,15313,272467,0.25,4,10,43,1,10324,32838,296106,26.0,decrease
63953,43,Male,Urban,31879,6841,124785,0.87,3,32,20,1,11537,61175,316271,14.0,increase
67564,56,Female,Semi-Urban,56310,33056,254758,0.43,2,32,8,1,7110,58408,173354,1.0,stable
24102,48,Male,Rural,79627,20636,254190,0.4,1,47,5,0,30199,48418,436302,35.0,decrease
11861,49,Female,Semi-Urban,38477,20710,99704,0.83,0,30,84,3,20379,85189,174998,,stable
53574,62,Female,Semi-Urban,53733,22907,245218,0.81,1,50,86,2,23471,48611,218047,9.0,stable
42682,52,Male,Rural,54926,16371,79443,0.83,5,14,57,2,18770,77523,337706,46.0,decrease
88819,32,Male,Urban,64522,17216,293249,0.72,1,55,59,0,29896,52390,432971,14.0,decrease
87972,50,Male,Urban,54001,15187,77720,0.55,1,51,80,2,30068,77225,371595,,increase
75185,31,Female,Urban,54162,15121,136831,0.97,4,3,87,1,30318,78806,400791,21.0,increase
84426,57,Other,Semi-Urban,33393,14553,142815,0.59,3,38,0,5,22007,68538,239030,30.0,stable
58120,40,Male,Rural,64941,21682,198981,0.89,4,0,83,4,34130,61950,206622,33.0,stable
48297,31,Male,Urban,39383,19854,123551,0.78,1,61,87,2,11219,30975,279330,40.0,decrease
18299,58,Female,Semi-Urban,66861,34547,180276,0.21,1,65,12,2,16653,84343,634312,7.0,increase
51348,36,Male,Semi-Urban,69140,39641,107050,0.99,3,77,83,1,24312,77990,435057,14.0,decrease
51384,55,Male,Semi-Urban,31811,4601,146347,0.93,3,57,65,0,23381,41694,192646,47.0,increase
86693,21,Female,Semi-Urban,48236,21957,141749,0.61,1,21,7,2,10751,27837,470010,1.0,stable
42687,45,Male,Semi-Urban,63322,17501,160274,0.92,2,4,85,0,24390,71529,519557,35.0,stable
74577,47,Male,Rural,27814,7792,109476,0.38,1,98,10,1,18676,35838,109528,24.0,increase
70047,52,Female,Urban,54991,19416,263004,0.72,2,59,30,1,19484,54706,521032,28.0,stable
20191,26,Male,Urban,31656,18632,104878,0.49,5,57,58,1,14941,79108,209166,41.0,decrease
66884,61,Female,Semi-Urban,66253,24263,282045,0.77,1,33,85,3,12732,36725,237534,19.0,increase
64911,56,Male,Urban,69140,17166,177719,0.46,3,77,25,2,19101,32788,532169,5.0,stable
87303,59,Male,Rural,48754,7401,118549,0.16,1,99,49,0,12157,71054,347060,14.0,decrease
93447,43,Female,Rural,47959,18011,58468,0.13,4,23,23,0,30588,92826,327638,26.0,decrease
53726,49,Male,Semi-Urban,21877,7744,78455,0.91,2,53,19,1,15934,33160,131972,26.0,stable
44623,50,Male,Urban,67191,21908,157241,0.18,3,19,11,1,21651,40423,462285,6.0,stable
93517,42,Female,Urban,57659,19572,275122,0.32,2,4,76,1,19509,31846,285523,48.0,decrease
60000,31,Male,Urban,58158,12108,282345,0.25,4,18,13,1,14750,37733,482800,52.0,decrease
81494,46,Female,Urban,48766,13587,84070,0.49,2,17,35,1,20517,102982,326875,39.0,increase
90241,43,Male,Urban,53093,18138,240819,0.9,4,26,22,0,8749,71334,419116,60.0,increase
73027,23,Male,Semi-Urban,45257,5608,100904,0.35,4,31,0,1,36081,29082,162616,45.0,increase
68995,26,Male,Urban,30161,6344,123400,0.5,5,37,73,2,19839,74397,253957,49.0,increase
52876,27,Female,Urban,77772,30647,285982,0.97,2,87,58,2,20365,59442,767918,34.0,increase
61070,64,Female,Semi-Urban,36759,18395,149115,0.49,2,32,11,1,12387,22626,252548,46.0,increase
76224,59,Female,Urban,28119,15997,60315,0.75,1,42,44,1,15905,17694,126593,8.0,increase
35365,42,Male,Semi-Urban,65152,35758,306856,0.32,3,57,3,0,27737,84632,434127,11.0,decrease
39663,62,Female,Semi-Urban,46887,12936,157136,0.73,3,68,43,2,29368,57743,418160,15.0,stable
75436,53,Male,Semi-Urban,39803,6623,61087,0.32,1,56,35,0,16707,29730,207992,32.0,increase
93275,60,Female,Semi-Urban,35087,7554,37517,0.98,3,40,5,1,17105,44939,243886,10.0,decrease
73211,23,Female,Urban,63845,31068,189200,0.37,2,55,32,4,8462,81284,524486,16.0,stable
20909,50,Male,Semi-Urban,10000,2000,32976,0.56,2,30,17,0,25947,34662,92572,21.0,stable
70883,44,Female,Semi-Urban,59960,33675,200537,0.44,1,72,15,0,30490,65648,330292,13.0,stable
22713,23,Female,Semi-Urban,46962,20505,136467,0.16,1,81,17,0,22151,21407,421266,,stable
22614,22,Male,Semi-Urban,64144,20218,220931,0.92,2,59,51,1,26425,52815,342366,9.0,increase
30734,64,Male,Rural,66370,25261,165188,0.71,1,26,60,1,25670,79290,216334,41.0,stable
40709,60,Male,Urban,73135,22524,278392,0.89,3,50,63,0,16378,22606,697342,34.0,stable
32885,39,Female,Urban,80729,36613,380563,0.5,0,31,82,1,32365,75467,727917,9.0,stable
81622,44,Male,Semi-Urban,24085,2932,98784,0.93,2,74,12,1,18815,31814,79182,47.0,stable
88267,40,Male,Urban,20726,2158,55019,0.82,1,26,81,0,15599,68786,113722,,increase
96128,51,Male,Rural,51951,9219,143661,0.75,3,52,45,2,14022,17429,437592,28.0,stable
23341,61,Male,Urban,59745,11731,179340,0.36,3,67,41,1,15669,93953,530780,32.0,increase
49435,51,Female,Rural,45215,22157,45714,0.56,4,95,43,0,31919,110480,137286,3.0,stable
22976,57,Female,Urban,10450,3501,33225,0.63,3,11,87,1,23571,77863,53049,34.0,stable
92910,63,Female,Urban,46932,25179,177791,0.23,2,56,36,1,12320,60215,203410,47.0,decrease
87869,49,Female,Urban,58527,14864,64649,0.78,0,71,33,5,34621,8721,383385,50.0,increase
15290,24,Female,Urban,33692,9977,56826,0.13,2,9,83,1,29951,34366,135750,20.0,decrease
55812,30,Female,Urban,45800,25406,95592,0.39,2,90,86,4,26219,88348,335845,14.0,increase
60528,56,Female,Semi-Urban,38998,10171,171888,0.72,3,91,20,2,11907,7117,377192,15.0,increase
68570,55,Male,Urban,25862,9299,129232,0.83,1,98,22,2,14173,81537,147360,8.0,increase
66399,41,Male,Urban,33438,18317,148292,0.2,1,6,60,1,22557,63479,123498,38.0,stable
58437,63,Male,Urban,52744,29513,63621,0.12,3,39,22,3,35125,50730,473796,52.0,increase
99122,61,Male,Semi-Urban,61095,36073,302175,0.7,2,57,87,0,7634,52744,227814,44.0,stable
67907,21,Female,Urban,48546,11008,162094,0.55,2,17,82,2,37600,46566,398734,41.0,increase
91876,62,Female,Urban,38560,9855,67873,0.69,0,31,73,3,12262,69999,352121,47.0,decrease
58723,32,Female,Urban,50200,11457,154440,0.68,3,14,13,0,13102,61278,370594,35.0,increase
45655,44,Male,Rural,58347,33674,232545,1.0,2,57,43,2,12212,58719,376428,5.0,decrease
65833,22,Female,Rural,41594,9148,156247,0.69,1,45,37,3,41990,73066,277112,2.0,increase
90096,40,Male,Rural,62416,14464,186483,0.65,2,36,73,1,25577,62882,256688,2.0,decrease
33997,36,Female,Rural,43087,13125,127521,0.67,1,52,31,3,24748,56108,282871,59.0,decrease
76876,54,Female,Rural,57998,25152,250481,0.7,0,56,36,3,12973,21964,204566,54.0,increase
36013,33,Male,Rural,23038,12087,110001,0.47,1,23,36,1,13866,67809,70894,,increase
42862,38,Female,Rural,76736,34589,269559,0.97,6,24,19,1,34791,12506,754858,55.0,stable
62448,49,Female,Urban,64977,38334,277165,0.96,2,81,67,2,23875,18192,585955,35.0,decrease
97818,63,Female,Semi-Urban,40983,23404,140528,0.2,0,63,9,2,16446,48076,252815,0.0,decrease
55608,34,Male,Semi-Urban,59411,25440,82805,0.85,0,59,81,1,18822,50142,496134,25.0,stable
94612,50,Female,Semi-Urban,60214,28411,239757,0.95,5,33,62,2,12769,45598,428108,9.0,increase
50894,55,Male,Urban,26853,8012,90744,0.35,0,8,39,0,11295,8710,156869,55.0,decrease
95201,29,Female,Urban,56980,28663,185227,0.35,1,41,1,2,28419,29085,323545,46.0,decrease
60649,57,Male,Urban,30275,7734,34590,0.1,0,55,76,0,10156,89630,165077,14.0,decrease
72104,59,Female,Rural,53348,20194,196755,0.16,2,27,64,2,29055,37364,172328,54.0,stable
86459,32,Male,Urban,30492,13377,151810,0.29,5,66,79,0,14488,49040,210368,29.0,increase
49821,41,Male,Urban,19723,9425,55951,0.78,1,76,77,2,12817,49125,123360,,increase
57940,38,Female,Rural,37346,5210,94861,0.65,0,52,40,1,25118,44945,132289,29.0,stable
20935,31,Male,Semi-Urban,40390,21201,154106,0.73,0,88,20,1,19375,65845,160007,8.0,stable
99577,47,Female,Semi-Urban,62312,9879,202720,0.44,1,16,65,4,20234,25871,312481,,decrease
22467,44,Female,Semi-Urban,29960,5637,60939,0.8,1,6,83,1,21159,61659,171928,,decrease
21073,61,Male,Rural,46833,22442,182787,0.24,1,21,33,0,17770,55449,371202,50.0,increase
17691,63,Male,Urban,43878,19991,199511,0.16,0,82,67,1,27077,30452,355565,33.0,increase
56538,54,Male,Urban,71065,41282,226765,0.9,4,55,80,1,16322,82285,607823,26.0,decrease
34490,40,Male,Rural,33173,16145,138188,0.52,1,89,50,2,19225,57899,181192,36.0,increase
25688,33,Female,Semi-Urban,55163,22959,107922,0.43,4,91,6,3,30208,97633,420671,49.0,decrease
60650,28,Female,Semi-Urban,66425,19495,147740,0.63,5,1,39,2,11456,0,346218,38.0,decrease
23829,57,Male,Semi-Urban,44751,12065,68410,0.63,1,58,36,0,8639,24055,232289,27.0,decrease
13086,25,Other,Urban,56412,32449,116756,0.46,1,38,77,0,21925,48094,558976,28.0,stable
12590,27,Female,Urban,41115,17674,55671,0.32,4,67,83,0,7224,97564,144842,,decrease
49893,64,Female,Semi-Urban,53021,26256,126694,0.33,4,7,25,0,11624,31761,336498,4.0,stable
83396,32,Male,Urban,69666,16706,237744,0.47,1,37,85,1,23348,51910,273008,10.0,increase
48176,61,Female,Semi-Urban,71300,8510,265684,0.88,1,100,67,2,14164,26861,428529,10.0,decrease
77484,24,Male,Urban,55402,6637,218600,0.96,2,82,65,2,13186,113619,212832,29.0,decrease
36295,60,Male,Urban,39382,22577,130636,0.79,4,1,4,0,20095,17128,263795,56.0,decrease
48131,39,Male,Rural,41701,22184,194099,0.74,4,37,75,1,19515,12709,268866,35.0,stable
54893,21,Male,Rural,49054,10251,86575,0.92,4,95,7,0,27424,21318,387395,23.0,stable
21924,63,Male,Urban,75590,13058,162318,0.19,3,16,52,1,18577,65880,673293,52.0,decrease
20851,33,Male,Rural,45202,5695,95025,0.64,1,65,55,1,21725,69375,340736,50.0,stable
17734,62,Female,Urban,55441,29259,139308,0.25,2,70,5,3,15654,80072,341852,,increase
52681,45,Female,Urban,79992,26526,230477,0.54,5,90,49,2,18109,86516,461836,18.0,increase
15293,64,Female,Urban,38932,10451,161474,0.36,2,24,73,2,24207,17261,169116,52.0,decrease
63203,54,Male,Urban,62394,25253,89371,0.23,2,9,30,0,20624,0,373266,6.0,increase
23820,55,Male,Urban,42489,20333,65592,0.92,7,20,77,0,9188,27928,285280,55.0,increase
77827,37,Male,Semi-Urban,35520,19813,150840,0.29,0,74,62,1,24121,40012,334393,47.0,decrease
57163,46,Female,Semi-Urban,48021,21705,88221,0.98,2,11,74,0,22090,7403,462861,39.0,decrease
22391,41,Female,Rural,57904,7396,87119,0.11,1,45,37,1,20620,14827,517673,54.0,decrease
51970,32,Male,Urban,28419,7173,81371,0.87,1,32,20,2,36278,39292,132686,11.0,increase
56823,36,Male,Rural,67205,37955,332473,0.95,4,30,47,3,7001,49077,239190,8.0,increase
40796,40,Female,Semi-Urban,66001,24791,306889,0.52,1,64,49,1,38657,62937,516553,53.0,increase
93127,30,Female,Urban,57344,33423,217195,0.8,2,30,3,1,16873,97976,274060,36.0,stable
46389,43,Female,Urban,40673,23988,127037,0.24,3,63,8,1,37459,57918,338605,,stable
13352,50,Female,Urban,61276,22999,74041,0.77,2,36,6,1,6646,41841,454590,23.0,increase
93598,28,Male,Urban,65108,27287,131527,0.16,5,20,70,1,10747,60773,197966,3.0,stable
38172,25,Male,Semi-Urban,42916,10508,155031,0.92,4,83,26,3,17851,51674,199359,48.0,decrease
20937,32,Male,Semi-Urban,44409,19521,167792,0.83,4,69,76,2,17657,66608,404572,,decrease
90138,62,Male,Urban,43750,22438,199802,0.9,2,42,4,0,21816,45176,429447,51.0,stable
98672,34,Male,Semi-Urban,41784,10153,91043,0.55,7,83,74,1,26127,65268,394450,,stable
76481,32,Male,Semi-Urban,57049,31515,101313,0.78,1,66,16,1,6316,26844,349633,5.0,stable
95348,44,Male,Semi-Urban,64754,14793,165260,0.97,1,100,0,1,17934,48810,547697,11.0,increase
83509,37,Female,Semi-Urban,61655,26276,208758,0.88,4,90,88,5,18616,31780,531911,25.0,decrease
33552,21,Female,Urban,56799,32484,58100,0.38,2,15,82,1,23530,46104,205193,11.0,stable
24118,62,Female,Semi-Urban,39436,11382,87650,0.62,1,75,60,3,22484,13505,174863,26.0,stable
21290,57,Male,Urban,49541,20254,167539,0.45,3,9,38,0,16124,102077,415786,29.0,stable
35123,31,Male,Semi-Urban,68609,7806,309813,0.84,3,90,22,0,15735,59118,545512,37.0,decrease
